,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,4,5,6,7,8,9
21600,1.1867769092387173,0.12343109092621926,0.09532401466181897,0.05924930794048429,0.05667358600746941,0.0195997332422902,0.005953683574352771,0.027559990458605153,-0.0769436583872705,-0.1647199036344327,-0.16794508610749367,1.1249867969115215,0.4406834694217259,0.07277068786215957,0.025316673764378177,0.2952727080313302,0.19549979895205272,0.14721253544608448,-0.06544352540877134,-0.00746889134498623,0.01750040043717438,0.045448238662861025,0.46937936428000615,0.027434096927417603,0.006455452176868228,-0.014541018948305532,0.020121227029689367,0.0714646599897091,0.46220985618151333,0.41801349189528136,0.35006615447753553,0.27752959272366673,0.24231691983265108,0.21324277697488586
23400,1.3436182980235263,0.13647089868114767,0.10308178850212746,0.06561712076351572,0.06440577889869568,0.02356049220261427,0.008842319518968175,0.028147972302186384,-0.08624004771552886,-0.19489795209454075,-0.1986638137604058,1.277522429430186,0.5000944747189268,0.08911177043382122,0.030631816607329134,0.3328252310342002,0.22080814378510574,0.15844926578573584,-0.067361590753537,-0.007415847097432162,0.017364286469444927,0.04897813020508382,0.5270167046909096,0.030558274118617727,0.008505073710529979,-0.015982629072334043,0.02194783901757694,0.0802566055285743,0.5182902229996711,0.4627820930276419,0.3884312664236309,0.3092344747687545,0.2695341540110966,0.236325408761604
25200,1.4928075372795198,0.14725250871653994,0.11116758854109256,0.06687876140968474,0.07291370306713087,0.024014079379252387,0.005317062832170632,0.03610937302780475,-0.09452018051513796,-0.20582369382606205,-0.21015975367005843,1.4172942617817765,0.5559804652359495,0.09595558490074726,0.0345592374565557,0.37097955304413927,0.2450038220133378,0.17577462829243595,-0.07627558815017535,-0.009810065507420673,0.019130295256146942,0.0555036987042754,0.5914328970226683,0.03345387127948649,0.008362100737877076,-0.018310577823078864,0.02474641989670673,0.08730996830072756,0.582291391946334,0.5257908119828983,0.44393804346258775,0.3446633119794963,0.29799149227621424,0.25998397825898906
27000,1.6358450825998483,0.16864047252118938,0.13003601496860365,0.08195892157555444,0.07891806383900685,0.026169959768600592,0.0070907108610916226,0.04128576729784508,-0.1016100292553515,-0.22355316654201096,-0.2280364124378069,1.554875384656212,0.6106650208087362,0.10628512423393088,0.03549123797775807,0.403773545182709,0.2690755249625787,0.19905154369037953,-0.0897680753200374,-0.010837599687630583,0.023273806401313848,0.05950911766697428,0.6499031983254524,0.0386115291519066,0.009763850914103317,-0.020803918080145284,0.028271712252635996,0.0954639545161393,0.6395180182738697,0.573772874847874,0.48406471989239747,0.3858101121363514,0.332863760155361,0.29448915581542484
28800,1.7600813335270244,0.18517843956609029,0.14051417720966508,0.09035337843956193,0.08524278548718865,0.027694697575642843,0.007537147470694317,0.04164642374761388,-0.11707335088295129,-0.2416548595846645,-0.2467068059322805,1.6775463871419385,0.6567662794748171,0.11585889142143033,0.03673994833230106,0.43496297106273607,0.28782812234062993,0.20999502701503692,-0.08783997284300864,-0.015182860046708024,0.020722697295702266,0.06683028076482386,0.7053006775737074,0.04150077518223673,0.009082662191677466,-0.023198001846165356,0.030822801434651294,0.10704929707424235,0.6943422303367226,0.6277532879960919,0.5328534789626596,0.40925568934237383,0.3567420345651421,0.31541516183666135
30600,1.9010011613197337,0.2018400546295768,0.1525053595082542,0.10104505932365797,0.0893799273827553,0.029529141446474057,0.00609141266779167,0.04700534727375552,-0.11618907397792379,-0.2615677645675638,-0.266657114073911,1.8016082744185191,0.7030586612141907,0.11767904531832353,0.0385458340270777,0.4682659678773048,0.31304865718345093,0.22558175869813676,-0.09687926834614573,-0.014967494031854746,0.025409010139454073,0.06976498300265832,0.7550090673070772,0.04463625803250332,0.010858448912341752,-0.02319305932303535,0.03165620039893832,0.1136002551731201,0.7437057827885152,0.6708804825714306,0.5646673462068549,0.4384450063272479,0.3908759389394376,0.34558612671434663
32400,1.9318659295680372,0.20267404581328807,0.16012354699556366,0.10436171391240188,0.08940049134694497,0.028656644011498273,0.004851067044097392,0.05144346623495902,-0.11553466402562758,-0.25754316348881384,-0.26259823417343003,1.8353536383591873,0.7197989792604915,0.12363888792863263,0.039963451732177566,0.4809468881526052,0.3189373697501134,0.2321038424176195,-0.10038832857107197,-0.010566273669071403,0.027010337930439967,0.07127977273032002,0.7793140896085726,0.045098945354683416,0.011129968003938116,-0.023861370147085146,0.032223082252861884,0.11469823535453265,0.7678618624907156,0.6943573060021675,0.5775377313439538,0.4441152729870209,0.3876349452934344,0.3399225462810877
34200,2.047394831355798,0.21689685750860963,0.1640196331227415,0.10998002019306888,0.08994964362784422,0.03008045552144161,0.008206886983259162,0.05268915931934103,-0.12654179239646468,-0.26872861952135935,-0.27464994042999225,1.9390432474902668,0.7539724429640582,0.13293226531813787,0.046981760793617086,0.5042069864829478,0.3367589883807973,0.24480330496415367,-0.10731306294131907,-0.013914240259960629,0.028827838440320382,0.07419973706168655,0.8301738982966113,0.04808339851771853,0.01311522060901595,-0.027380057947045486,0.03597818156973767,0.12098333908294753,0.8167632843256905,0.7307787155667226,0.6141909586715919,0.4740129251896872,0.4146026595615473,0.366255324937508
36000,2.0806959983726356,0.2075984487731304,0.15998448504183624,0.10560572586223986,0.09690269320901684,0.03378997081132853,0.010793603005172698,0.05054990138971211,-0.12665439968731976,-0.2908219206342283,-0.29693142618540963,1.9786785652706105,0.7767007254932513,0.12621364592117507,0.04332039125468644,0.5161181579689204,0.3444135294125056,0.25566711068876713,-0.11102828199775432,-0.010984422446401574,0.030758245280342565,0.07945805219139604,0.8304537156858045,0.04902749158139242,0.010589406114861215,-0.02447460261608043,0.03388929382360388,0.1270139779446552,0.8173724876136892,0.7377421958680022,0.6197907477176047,0.4731129971687631,0.41616431351289723,0.36363558401440205
37800,2.0282888960765155,0.2144277720854074,0.16746031721176627,0.1113011064414211,0.09628299901021835,0.030167790537648217,0.007615702231122536,0.05118923869890715,-0.1233288899096144,-0.27827391635844795,-0.2838389028488329,1.9335919879795762,0.7576020951422213,0.1331812086725068,0.045973276506320666,0.48354689326825523,0.32447030021950335,0.23412601800099714,-0.10219697709433488,-0.019895153685022815,0.023544579121147727,0.07163021830819133,0.8116091559922305,0.04528864184924149,0.012782413092633312,-0.025674899079483483,0.03547108527937074,0.11486549595887982,0.7982609170141469,0.7116251031888045,0.5977907916811862,0.47358614123657783,0.41279298286382216,0.3656139096069343
39600,2.012850479161007,0.21583068876968292,0.1644506130302461,0.105802019338426,0.08994709612224856,0.033049706953568576,0.01029068745823675,0.05123575168320625,-0.11816492687047729,-0.2748035322013261,-0.28023617657409894,1.910112605286142,0.7622716679621351,0.13107904193807432,0.042644111946642096,0.49963830242445173,0.33020937836247405,0.23719499123510016,-0.10325920435596098,-0.01137511625503976,0.030804094536162358,0.07382824114696253,0.7971838313448365,0.045886141876783255,0.011669768765130177,-0.0241645247055422,0.033276273422201165,0.11844516385723436,0.7837688704860686,0.7041277576341101,0.6002715386085942,0.4738923954369938,0.42001943249780205,0.3700050139076514
41400,1.9489098107592369,0.21054579450121175,0.16476131889655138,0.10910645683198643,0.09315206148629386,0.029079443430385897,0.005057838564846259,0.05134137013190456,-0.12613083311724274,-0.2549522214124389,-0.26044212159493735,1.8534484898643244,0.7272812541377364,0.1239131108818186,0.04484339647485781,0.48690006127785274,0.3245971761048739,0.24310910790403154,-0.10660667473914062,-0.011946927576951075,0.027735024983855928,0.07560492743441595,0.7888793459392489,0.04532127215125934,0.012477758805310138,-0.026728063272833513,0.0354084383284563,0.12081824218732012,0.7763586481017327,0.6921408258323092,0.5849863231909589,0.46443115910944743,0.4084668733356377,0.3620225234709081
43200,1.868068607004732,0.1885722599978786,0.14495832007903675,0.09599636489444406,0.08808545635475463,0.03183593482383667,0.010784917286783706,0.04641528256049419,-0.11969754640293444,-0.2548235235342674,-0.2600363310191771,1.783543556806175,0.707022697630974,0.1181832700318522,0.03898263979142293,0.472619597783503,0.3116028684878056,0.22717414850688916,-0.09731680161297465,-0.010018572270911616,0.027206893238771894,0.07287929460241688,0.7477299997136498,0.045070533777972696,0.008635201486549188,-0.025265697482941173,0.03354253333718239,0.11469479885666115,0.7356494574859734,0.6642061052356142,0.5623619580044253,0.4375520508570949,0.37974036883692114,0.33181195680497905
45000,1.8134764948192958,0.1909702098107238,0.1481031289874146,0.09846553019273126,0.08112601191284849,0.02678222729135574,0.005408636646415837,0.04496594124290598,-0.10790559290926158,-0.2470880201173675,-0.2522163416174741,1.7295648738279503,0.6748067045601603,0.1140118603317016,0.03905098261990342,0.43967272429261167,0.29833583390095264,0.21546719616838564,-0.0898214652591652,-0.01057524605601873,0.02505240289478766,0.07163070990490744,0.7266365460791677,0.0421149216372657,0.008142693674034529,-0.024806200204114906,0.032386619727731256,0.1118232729512799,0.7157089731349353,0.6375020587311865,0.5405670404511325,0.4181601136930773,0.36655897550437955,0.3239616888054437
46800,1.7174526228248168,0.17783612546496663,0.13750456567804217,0.0867841005432334,0.07854299986648762,0.02847862998187478,0.007597531396645358,0.0426091866465219,-0.10902765334671989,-0.229739819573659,-0.23454093454320776,1.6290448817204268,0.6436871005174192,0.11520568147158991,0.03750321253171517,0.4286291174971905,0.28351146230693564,0.2075094795900905,-0.08601372086542898,-0.009142716173794647,0.024280249280802454,0.06533371277141653,0.6827384846681877,0.041174442981387026,0.00924158459320331,-0.022818931194060463,0.029696454143577498,0.10602183730134973,0.6725027122760254,0.6088807316491168,0.5155212918058498,0.40495973095476184,0.3531148071209689,0.30957275421893987
48600,1.6218896071570559,0.17188983647779385,0.1341132872363584,0.08749908763946371,0.07569804366289647,0.026539020143066274,0.006220458280421663,0.0403816132881923,-0.09961805054696021,-0.22395075478609935,-0.22859741728694294,1.544876068423141,0.6024901328838803,0.09583419296760796,0.03484837756009528,0.4045405687041995,0.26758741372233147,0.19765011519777445,-0.08397384976631025,-0.010519654657286975,0.022355203246091186,0.06095840721261584,0.6497140333006288,0.03807029419845638,0.010630963814361285,-0.022115898241098025,0.029090795562764886,0.0998001257275553,0.6402213889044591,0.5761895666232418,0.4875398835907688,0.375309330142603,0.3297795773576376,0.29438864315568386
50400,1.5719103135613839,0.16262385504853602,0.12613549826707873,0.07952050400290811,0.07394202167288688,0.023152788252777005,0.004110854805432875,0.039348378007717684,-0.09785670426549323,-0.2126984140053219,-0.21687481267072367,1.4943275511251386,0.5888539264449232,0.10318345819758763,0.03029140227901111,0.38882866123846166,0.2579938905365768,0.18590147241506785,-0.07592759925817627,-0.011301925317352324,0.020479757302110994,0.06075399031833263,0.6274769348750024,0.035940233876175266,0.009154518311155789,-0.022115371998649182,0.029100263548764497,0.09641096410059762,0.6178345885977655,0.5571399335194857,0.4677633267204452,0.3689972033619725,0.32109128049556207,0.28346101391061107
52200,1.4640022471557197,0.16123370456662262,0.12333882347023908,0.08145523284622448,0.06800002106535132,0.0216612819053439,0.004856475683404629,0.037895259529418135,-0.09160736150546876,-0.19207738031349417,-0.19597129091120177,1.3941490662981804,0.5587858148085745,0.10534415384461522,0.03554579594163739,0.36223880338395115,0.23743647911998436,0.17413306998581907,-0.07045681053718399,-0.008505330182424635,0.020380595886120918,0.05667082965861723,0.581829787275629,0.03462411707897192,0.0076970939120483,-0.020852639695362184,0.027122670050574345,0.09115953910457607,0.5725054091983393,0.5189537969956914,0.4377494976643009,0.34557001493743095,0.3022382793782411,0.2677040314109718
54000,1.429990612087919,0.1458693826783205,0.11166819705831604,0.07300305225251859,0.06531459603646285,0.023256838831610595,0.006314691248248255,0.03333668639630626,-0.08764071044336005,-0.20016712676252627,-0.20407295695052277,1.3631974950465409,0.5342063873254617,0.09460113609933014,0.03272643193873518,0.35074661913077926,0.23070718981033886,0.17026783391606573,-0.07184023008950707,-0.007783158124129841,0.019413944848456984,0.05516760850210271,0.5654797275131824,0.03331609288617369,0.005725488147067911,-0.01928565939286487,0.02559225937677473,0.08498045033360932,0.5564846119513821,0.5056020409603976,0.4279420268847751,0.326688205243748,0.2882992248052257,0.2551885227946193
55800,1.3908563462880486,0.14922541144186563,0.11743342317446148,0.08025894136437904,0.06297367402995159,0.02239289326335297,0.005458932718461289,0.03303695265501321,-0.08754369829800263,-0.19208404897681042,-0.1959116151883427,1.324668175355238,0.5181328963426044,0.08376962551067306,0.029255758729960325,0.34781831577123107,0.2307534499039357,0.1626355221011381,-0.06669960585329568,-0.007743333590446277,0.01796682786688761,0.052772308565104155,0.5552818658312135,0.03136492372403474,0.008163209516182893,-0.0178629847708511,0.02361961054535671,0.08426708408216943,0.5472963292011201,0.49675100570259423,0.416481512604414,0.3287580907253388,0.2868776056120333,0.25093741217435667
57600,1.4047607379672706,0.1472785291413321,0.11288184527421251,0.0744341743589816,0.06741523554221218,0.025690537408864778,0.009545811167088171,0.03315047750492777,-0.0881284493410936,-0.1995279487331743,-0.20316709919896042,1.3380766559828943,0.5321740283302474,0.09450404707243544,0.032015810188275415,0.35111775713831656,0.23679589648889096,0.17545165559242476,-0.07668451259791915,-0.005860659833947541,0.021926136666182552,0.054133107826200316,0.5501980147291431,0.03242840524576479,0.008918312718610415,-0.017678036855809615,0.023928277927453088,0.08643766215825542,0.5423171450834021,0.49061643665667704,0.41519472723631234,0.3290519707789697,0.28864876371769044,0.25477007572109833
59400,1.3975534250298283,0.14963972109825438,0.11465650479266853,0.07901599533420921,0.06517358389552665,0.02557539816767318,0.008689176395987373,0.033821559905659035,-0.08708873639488428,-0.1962988276949671,-0.20050334094956648,1.3374947987471273,0.5241087898645393,0.09339001797302611,0.031228191587709536,0.350240444560539,0.23386731344567288,0.17134701904706462,-0.0762596575165817,-0.007705966627261135,0.020862000652528103,0.05396994068715827,0.5536848870586631,0.032508196029721124,0.007237292581487753,-0.018979197361740672,0.024733347697457782,0.08272581197322584,0.5450513604313523,0.49500430248017163,0.41695635933110814,0.329923413334307,0.2891799681464373,0.25203026462423234
61200,1.4400428749638001,0.14725789313751278,0.1113303592291118,0.07189990587805468,0.06599326924445356,0.024521449295185786,0.006697318875207452,0.03529826742107168,-0.09258545376161514,-0.19506951919424362,-0.1991750625174306,1.371054581035961,0.5356909173298313,0.0973364250240488,0.03515133673468366,0.35564097537343153,0.23406280785418884,0.17259893785900676,-0.07783129260421104,-0.008259140186488418,0.019057581226550702,0.05320279870363261,0.5804353249633294,0.03189894208680107,0.008696180161064425,-0.018986950188857776,0.025214400151705448,0.08222577620972715,0.5708122359685124,0.5143416459268048,0.43515402815123533,0.33759651329495965,0.29263373009128335,0.25374084182122186
63000,1.4965780345310724,0.15832873368305525,0.12458198912921042,0.08024967604936543,0.07247858984636558,0.024158685098059247,0.0060454688320981855,0.036487584502920146,-0.09491382257085006,-0.20778704644678783,-0.21188273233101768,1.4263279380484617,0.5591285083061501,0.0974901872414031,0.032613074514711224,0.37268298288250434,0.24904899434391364,0.1829921129093336,-0.07993941298887304,-0.009592286898307498,0.020840374236538665,0.055987324687247354,0.5965845592417616,0.034382827829607325,0.009909909362619604,-0.018780950921796196,0.025570517548052858,0.09082029196947887,0.5865619741728748,0.527255574220021,0.4476966934284861,0.3534147031185201,0.30792244136119035,0.27118328663230024
64800,1.550708307420408,0.1652808732396054,0.12303398855127617,0.08010249693930288,0.07467150036345128,0.023220648232071987,0.004089169050961567,0.040202286800501905,-0.09654876996974468,-0.21191964895534526,-0.21613430852781707,1.4792441160846281,0.5763885892526278,0.0979727143176817,0.03555291071041359,0.3803156006041996,0.2592212491126368,0.18967440283691836,-0.0832496326850856,-0.010768437300771205,0.019770178758563114,0.058691588040022113,0.6267345867938633,0.03631008728740298,0.0084398761762581,-0.01777272122247519,0.024992566057007833,0.09397360427184707,0.6171451339790565,0.5529003523348399,0.4654095808137018,0.36634869934656855,0.3250524729111931,0.2857974953376264
66600,1.6305142846454983,0.17028473242328948,0.13059225512398942,0.08447383948807771,0.078763435573458,0.02949187570069713,0.009163231651748555,0.03924248856790119,-0.10189014617073024,-0.2288552894352352,-0.23362848536447525,1.5535459631622073,0.613989284576516,0.10526373849513604,0.037077078921018906,0.4066980476698845,0.2753562699111211,0.1999586489805707,-0.09075598781015642,-0.006195569294587707,0.02508197346300234,0.06183833950178534,0.6430640357894876,0.03649323662016517,0.010304478510979351,-0.020128602601079855,0.02784440301821461,0.09595964138948043,0.6328204617776612,0.568795070325069,0.4804956404390043,0.38301161459532673,0.3305100809769984,0.2897200618539898
68400,1.6307682917541153,0.16004255865926995,0.12509402387895263,0.07951845415432354,0.0802989040111617,0.02978565259971917,0.010049280142547877,0.036737357200563946,-0.10644241263240184,-0.2307515059566814,-0.2352777414858919,1.5448083526575345,0.6063716959577825,0.09992609873196955,0.0335159318479811,0.3996445354461867,0.2663120297639525,0.20045116875864746,-0.08711177980886829,-0.012503469835179727,0.021559173798102085,0.06138505929206708,0.6403667112654996,0.03852013456970678,0.009404133076074893,-0.021343161226594333,0.028572808229590983,0.0988799039400632,0.6305891558969767,0.56690354716742,0.4770687124482091,0.37419903487788425,0.3270198178031379,0.2861231490361222
70200,1.6503274016298992,0.17179168187310181,0.13177651560458314,0.08190086987087963,0.08102053887826759,0.028269452038488227,0.008956948339266134,0.043193516266909635,-0.10725454008948639,-0.2184907800894557,-0.2231465267224857,1.5713269499728064,0.622941810218316,0.11121671881188229,0.037258334500036995,0.41087683677627074,0.2780583133237902,0.20941296762474046,-0.09236587065621697,-0.009434683115341505,0.02485121484583107,0.06385378603323588,0.6561097179143159,0.03958796546545857,0.010008174155299428,-0.02172428503253437,0.029651436705663253,0.10192546372130476,0.6463741128605357,0.5818938639538191,0.4952053680532851,0.39174617426604585,0.3390903542617649,0.29825098399495875
72000,1.7064079692476652,0.17593132421018162,0.13620774663080876,0.0857791009066774,0.08273634843297066,0.028092669091478686,0.008782363763804046,0.04174394666803934,-0.1131969058063138,-0.23339153027323642,-0.23843988563319185,1.6252809837592868,0.6377842654854603,0.10975943085577314,0.03840069958299068,0.42561474448630066,0.2931507391061084,0.21173712827573474,-0.08815956489400345,-0.013525851948604537,0.023252290108827393,0.06582841966739225,0.6842824421090565,0.042744740522795296,0.010846618014644588,-0.024550978827320557,0.032099438160060126,0.10841889495786326,0.6739579666305937,0.6084547212963847,0.5160784901715626,0.40382367432194505,0.35272857104880656,0.311354208020675
73800,1.6544211329297793,0.17940699979269076,0.1414959088537745,0.09167028299793922,0.08131382611832064,0.02813433269503807,0.009379059304716412,0.041946829698333236,-0.10892623236442571,-0.2270845044184327,-0.2318594602871722,1.5758628919749804,0.6187270713450076,0.11065196163947742,0.03721906644855413,0.41982256990126104,0.28755546897538165,0.21229826718928363,-0.08920960626861779,-0.009731319565562726,0.023485502294323907,0.06285389683839601,0.6656063732328629,0.0406838825363315,0.013007445518799567,-0.020827807010746036,0.027772878140387827,0.10916888244245992,0.6562059530919605,0.5923544413514538,0.49991216654266557,0.39285191093794986,0.34665657495241525,0.3055551357676827
75600,1.6240110051137895,0.16729422748637487,0.12975079840685347,0.08195055819446485,0.07486559048476613,0.02384688603785199,0.0046672701025998395,0.040791096468264634,-0.10113010181464718,-0.21645304708339894,-0.22170763091017162,1.5401411770029123,0.6020880889375021,0.11008955584003186,0.035112787000763625,0.3988108543881072,0.2716000735486833,0.1938996615356234,-0.0856022466193073,-0.009452993811020884,0.0233057555458718,0.06098850747293117,0.6516588461926183,0.03659802387961853,0.008801475400526337,-0.01962565769840664,0.026753626764770222,0.09409271871522418,0.6426830543505422,0.5772783738313625,0.4809023776560624,0.37301980708286797,0.3248774276450821,0.2877677710453656
77400,1.5858232237863858,0.15932378977530384,0.12360016061435793,0.08247556534755024,0.08177524424769098,0.026762864266828303,0.006768998077459927,0.039091052257996334,-0.10785484227126975,-0.21949650184836036,-0.22402355512724914,1.5130615853161675,0.5866625295446106,0.10117051375082625,0.03403787539995822,0.3925225008642928,0.26853041990156246,0.19886587848493326,-0.09048289829680668,-0.013404936248075207,0.01922325758803173,0.0596442303257279,0.6402231490277243,0.03759246477522465,0.010250410973876278,-0.02178312040972752,0.029312423545316,0.09346761306435426,0.6303347954749929,0.5669905153406557,0.47925657895498913,0.36865732114758654,0.3274324592130427,0.2888540536449335
